Date,price_open,price_high,price_low,price_close,price_volume,sentiment_positive,sentiment_negative,social_dominance,fear_greed,active_addresses,whale_stablecoin_pct,dev_activity,transaction_volume,network_growth
2020-11-16 00:00:00+00:00,448.07,466.0,445.45,460.55,812060.44638,4221.32166737318,1462.064987361431,10.411897858753,90,410081,31.165973904942,2487,46250976.46405652,710674
2020-11-17 00:00:00+00:00,460.51,484.88,459.8,482.15,1151573.37456,4221.32166737318,1462.064987361431,11.048837403883,86,410081,31.165973904942,2487,46250976.46405652,710674
2020-11-18 00:00:00+00:00,482.11,495.31,456.6,478.41,1477696.29116,4221.32166737318,1462.064987361431,11.567312483574,91,410081,31.165973904942,2487,46250976.46405652,710674
2020-11-19 00:00:00+00:00,478.43,480.75,464.86,471.25,817418.52685,5994.275662839413,2260.579446017742,10.967036281607,94,470711,32.027235544909,2795,52315152.411027625,873998
2020-11-20 00:00:00+00:00,471.26,514.4,470.65,510.12,1516361.90736,5994.275662839413,2260.579446017742,14.424867385738,86,470711,32.027235544909,2795,52315152.411027625,873998
2020-11-21 00:00:00+00:00,510.12,553.32,502.82,552.35,1548851.29067,5994.275662839413,2260.579446017742,13.390065661316,91,470711,32.027235544909,2795,52315152.411027625,873998
2020-11-22 00:00:00+00:00,552.42,580.88,511.28,560.03,1850317.93581,5994.275662839413,2260.579446017742,13.15273540563,94,470711,32.027235544909,2795,52315152.411027625,873998
2020-11-23 00:00:00+00:00,560.03,610.85,550.12,608.58,2076008.84846,5994.275662839413,2260.579446017742,14.973176922845,90,470711,32.027235544909,2795,52315152.411027625,873998
2020-11-24 00:00:00+00:00,608.58,623.0,585.0,604.97,1606450.49193,5994.275662839413,2260.579446017742,11.574998552813,88,470711,32.027235544909,2795,52315152.411027625,873998
2020-11-25 00:00:00+00:00,604.98,606.0,553.83,569.5,1219440.02727,5994.275662839413,2260.579446017742,10.330567468242,94,470711,32.027235544909,2795,52315152.411027625,873998
2020-11-26 00:00:00+00:00,569.38,577.14,481.0,519.83,2683460.74171,4863.351064920425,1601.576025784016,9.460819818654,93,396591,30.843337669105,2653,44443055.56227776,669096
2020-11-27 00:00:00+00:00,519.83,530.62,493.72,518.68,1088064.28114,4863.351064920425,1601.576025784016,8.8416722087,86,396591,30.843337669105,2653,44443055.56227776,669096
2020-11-28 00:00:00+00:00,518.59,547.94,506.59,537.52,900508.61431,4863.351064920425,1601.576025784016,7.498992456246,87,396591,30.843337669105,2653,44443055.56227776,669096
2020-11-29 00:00:00+00:00,537.5,576.9,530.32,576.3,855276.46664,4863.351064920425,1601.576025784016,7.547088646759,89,396591,30.843337669105,2653,44443055.56227776,669096
2020-11-30 00:00:00+00:00,576.32,616.85,570.07,616.66,1501989.45408,4863.351064920425,1601.576025784016,9.648432624979,88,396591,30.843337669105,2653,44443055.56227776,669096
2020-12-01 00:00:00+00:00,616.65,635.7,560.0,585.26,2163875.81376,4863.351064920425,1601.576025784016,13.926001228761,95,396591,30.843337669105,2653,44443055.56227776,669096
2020-12-02 00:00:00+00:00,585.26,604.93,575.0,596.89,1069538.65619,4863.351064920425,1601.576025784016,10.276833167975,92,396591,30.843337669105,2653,44443055.56227776,669096
2020-12-03 00:00:00+00:00,596.88,623.44,585.82,615.85,935687.91723,4436.940666675568,1346.457650065422,10.060589191612,92,394505,31.242698482813,3342,46129984.87765851,648611
